Participant,Activity,Mean,Std,Skewness,Max,Min,Max-Min,Max PSD,Max Frequency,Frequency Centroid,Frequency Bandwidth,Frequency Skewness,Spectral Entropy
Participant 1,walking,11.736444237420159,5.094080429737634,0.5434800642839728,30.089940661290775,1.4277587516453891,28.662181909645387,1032.79264,0.03515625,0.1020328396787558,0.07537936603086946,1.766627203693365,-53151.23586080514
Participant 1,walking,11.818785805921713,4.9870873386677195,0.4520035894420225,28.25061250663426,2.148839383132206,26.101773123502053,1006.51515,0.03515625,0.10437603739715257,0.07478843995741033,1.63039569843401,-50367.8550658118
Participant 1,walking,11.610391792433168,4.821222946592007,0.4077556840132905,28.298993285981037,1.955323037889136,26.3436702480919,1003.84149,0.03515625,0.09669352390371967,0.0704252862348243,1.7771705053788573,-47818.12633375063
Participant 1,walking,11.611640759997398,4.734184862234614,0.4292983993283068,26.62939026714656,2.4474521022688065,24.181938164877756,1006.84023,0.03515625,0.09855272719923139,0.07420130360605391,1.8016494555441682,-41971.6600131271
Participant 1,walking,11.790826459103243,4.856330558454743,0.3651081745105022,26.20057365784192,2.6374801779160353,23.563093479925886,1067.68559,0.03515625,0.10324391859210502,0.07849962634663574,1.7306909656689191,-47863.636688605024
Participant 1,walking,11.526040569006506,4.745142146828808,0.2801234769355715,26.945648962309296,2.1322903087949823,24.813358653514314,1029.27311,0.03515625,0.10224048151189892,0.07708235310795357,1.7262719064386343,-46272.13953198844
Participant 1,walking,11.69522972232923,4.812520873172138,0.4628051854485414,27.292957150151395,1.8756716314163309,25.417285518735063,1048.44846,0.03515625,0.10101988715243862,0.07607913297994531,1.8475841307221608,-48070.80402170851
Participant 1,walking,11.488169999281517,4.479952143209124,0.4990858847325512,26.922696837426965,2.6135610930108366,24.30913574441613,856.804323,0.03515625,0.09772825843978855,0.07421352554673541,1.8394102063529068,-38024.339176130925
Participant 1,walking,11.500755979447954,4.624981246004384,0.31596716938028635,26.97048818616378,2.384456493920575,24.586031692243207,1051.68969,0.03515625,0.09969472503746254,0.07579881435508047,1.8233817196903117,-42581.350575185934
Participant 1,standing,10.19595734159841,0.07506025726608422,0.6041350403614396,10.667630167422377,9.727246164053833,0.9403840033685444,0.01344363,0.1015625,0.17224161972488122,0.12358620663347969,0.8646302106610103,2.9167473773409895
Participant 1,standing,10.190322810073889,0.1296387334072723,5.418015964336682,12.106336037963757,9.090831078619821,3.015504959343936,0.34253461,0.13671875,0.1302682078725246,0.06555876387655864,2.3743500480777953,16.131116250411807
Participant 1,standing,10.1903892154988,0.10164710505438629,4.337971593654634,11.53532126869902,9.426461658379564,2.108859610319456,0.26637913,0.03515625,0.09638279572863206,0.08686784811270067,1.7729470258967404,13.290281797220992
Participant 1,standing,10.186418170330551,0.030841117206760877,-1.0122039988027804,10.359214100951915,9.977589768460167,0.3816243324917483,0.00376629,0.125,0.22168856379962457,0.13863058832730027,0.17351052841990783,1.5533801666108915
Participant 1,standing,10.233749241416643,0.24384772148765843,0.7094986537529923,12.016894023149243,8.81290026381781,3.203993759331434,1.86606757,0.046875,0.07383379081732158,0.06721224847471728,2.839182815062527,16.935064172782386
Participant 1,standing,10.22056957227837,0.17203833960200016,5.208875602461042,12.455280723616792,9.295900106304929,3.1593806173118626,0.38275626,0.0234375,0.09703812592907522,0.07137880966103873,2.2655754499662453,21.696412745455028
Participant 1,standing,10.196450281846863,0.0803805670443831,8.367218520775339,11.457466957822746,9.741518728863586,1.71594822895916,0.03600066,0.08984375,0.13939646189890914,0.09667270210927724,1.6241075946080585,4.520472887298473
Participant 1,standing,10.191003576179003,0.027429036395555977,0.30452498340251544,10.362632637708433,10.09007380306507,0.2725588346433625,0.00467873,0.0390625,0.22860252141149873,0.13886641498930172,0.17618429438814326,1.7226429844049114
Participant 1,standing,10.197198149499162,0.0664115979827146,14.175933090079452,11.707957400216488,10.095169662016582,1.6127877381999056,0.00467518,0.25,0.24576245678131572,0.13659834331524306,0.10238933123567474,1.8305627295672697
Participant 1,jogging,13.937475547002435,7.772848988141888,0.0004624225561524918,27.68768780523213,1.2431114262607355,26.444576378971394,4209.52346,0.05078125,0.09816564303277234,0.08929161455708406,2.223580254863837,-153002.06739392597
Participant 1,jogging,13.35735831585137,7.339384571256409,0.07066350501107767,29.356751489223054,0.6788305445396516,28.677920944683404,3941.24591,0.05078125,0.09498541600503402,0.08518260233460791,2.2474409326752083,-125027.49624910642
Participant 1,jogging,14.091723992193328,7.372118278939869,-0.015259242121310718,27.97878320370634,1.0222482595240747,26.956534944182263,3529.75999,0.0546875,0.09995220359365019,0.08602986478807868,2.222499085138593,-131623.27469442028
Participant 1,jogging,13.470784776111364,7.014815849423463,0.03906225330395854,27.816948251021355,1.3637812354259755,26.45316701559538,3099.19268,0.05078125,0.09653130129978554,0.08416580942724443,2.211859744481032,-112663.6395140821
Participant 1,jogging,13.747020039151872,7.038893403868124,0.018478604536039767,27.254363338738994,1.1133746608042594,26.140988677934736,3336.65632,0.05078125,0.10255761526747513,0.08674614803136908,2.193899290275588,-120448.40472242184
Participant 1,jogging,13.373470302636454,6.977398758735032,-0.010670689257071974,28.028535834217244,1.2223539345459644,26.80618189967128,3535.09835,0.05078125,0.09302492308924744,0.08247202564416363,2.3864200381385903,-113862.48882096728
Participant 1,jogging,13.311597466015428,6.994506800656218,-0.019482592321688964,27.29623597567987,0.4131275824730176,26.883108393206854,4398.04201,0.05078125,0.08903839444961455,0.07995416240194411,2.508759319672782,-121707.44319668274
Participant 1,jogging,13.073380313907377,6.63406941285,0.10337370644229084,28.10077023855396,1.420793336872045,26.679976901681915,3144.81869,0.05078125,0.09167339861636115,0.08232531993387554,2.364322449123768,-95836.25481229674
Participant 1,jogging,13.34713323205654,7.329210408188258,0.1502804549237925,30.431972726065588,0.4042735616646233,30.027699164400964,4514.22828446,0.05078125,0.09192428127759232,0.08605799140503548,2.3139249652821148,-127118.83097614395
Participant 1,sitting,9.503314067652179,0.04581693185773609,0.12364229474292676,9.688133417867448,9.349315951533567,0.33881746633388055,0.01172261,0.19140625,0.21325762070733417,0.1279863333875647,0.41472584842607596,4.068002976262773
Participant 1,sitting,9.501858718591352,0.041797926783252955,-0.18275510014754487,9.676323345672156,9.337037321870358,0.3392860238017974,0.01611577,0.13671875,0.22554712273486177,0.13511331249238023,0.34891165077438985,3.5835475624442257
Participant 1,sitting,9.503433487042807,0.041885097033939736,0.07950369845348122,9.643522120268091,9.334945915215577,0.30857620505251404,0.00970559,0.125,0.2286964841855244,0.14599176661212987,0.32617186945575516,3.587834114700671
Participant 1,sitting,9.501411277978821,0.1005392288581644,-0.8786232740821878,11.019674448566981,8.245015066384052,2.7746593821829286,0.08690342,0.19921875,0.20811951000809187,0.09864360092380321,0.9193377661630671,11.971975258076302
Participant 1,sitting,9.505429880379967,0.04029569102723293,0.2447561881664312,9.688667425915702,9.379302145682269,0.30936528023343257,0.00886375,0.203125,0.2279951532907474,0.13036152866200984,0.258565435170962,3.2285546850826536
Participant 1,sitting,9.503934186002933,0.04123896647736526,-0.0682083928538191,9.659698454920838,9.354028356809701,0.3056700981111362,0.01011419,0.11328125,0.22033940535246777,0.1371499329727969,0.35360370173216565,3.479480396014493
Participant 1,sitting,9.496386615606058,0.12376577290764014,-0.14715317537663397,10.795702071361546,8.36519234452502,2.430509726836526,0.43874317,0.16015625,0.17359593126200612,0.07728070118443851,2.006691295679043,16.600694610781055
Participant 1,sitting,9.482789260957786,0.12930703503001717,0.06629159543120497,10.823234369170798,8.13647168783251,2.6867626813382888,0.39597509,0.1875,0.19270385395268894,0.06654312204510951,1.6158801499482447,14.669069832458481
Participant 1,sitting,9.484047606320145,0.06705289017794924,-1.194200845862419,9.904414690934543,8.922580537602336,0.9818341533322066,0.04884875,0.18359375,0.2059098198377813,0.10819775474586431,0.7809645001842336,6.334921620483467
Participant 1,biking,9.853623431076509,0.9580699603974018,0.13576902401985377,13.203557562263287,6.830308919807361,6.373248642455925,40.00178811,0.0078125,0.10006195869462821,0.10201308618186031,1.3591192086285753,-490.21884683452726
Participant 1,biking,9.835384792282625,1.4077771099713083,0.3460989129894811,16.84311948096314,4.314029741436654,12.529089739526485,63.08807589,0.01171875,0.12972803890773335,0.12348769575405567,1.120888690834143,-1440.040931215441
Participant 1,biking,9.862481171876425,1.681219448792904,0.5692899182577938,18.162344733059662,5.220611509200814,12.941733223858847,76.5126689,0.01171875,0.11761765135763028,0.09804488677289504,1.3557452112629416,-2509.5011730961996
Participant 1,biking,9.796725272458879,1.4917529697610676,0.23844358715468725,15.962853748938503,3.9765383060346595,11.986315442903845,89.2136918,0.01171875,0.09816191329993826,0.09518959790993264,1.499291437088119,-1812.8087093074657
Participant 1,biking,9.866124756587917,1.739855365436284,0.33087830700064896,16.006308329218204,4.4217681192482265,11.584540209969976,77.51026656,0.01171875,0.11097455171441746,0.08963994863468067,1.4625734427729347,-3035.790598046146
Participant 1,biking,9.839471840703077,1.5911469997399683,0.6551991543508666,18.474654805976755,5.784379829333479,12.690274976643277,42.60194619,0.0078125,0.13320380987416353,0.10579421423900881,1.3061731683271294,-2416.5651740425296
Participant 1,biking,9.828640797927012,1.5598625992367383,0.22654991436101848,16.956845844672884,4.819100233446073,12.137745611226812,82.6644247,0.01171875,0.10991186154233316,0.0951551786587042,1.4533367048046542,-2416.261965136655
Participant 1,biking,9.795880148579805,0.9469488212722973,0.03599577117647959,12.77043716283824,6.94323538884431,5.82720177399393,44.58012305,0.01171875,0.08968979441717241,0.11084886568830271,1.488675701423508,-537.8196023042757
Participant 1,biking,9.837552014350893,1.2471762191945053,0.9117748442815771,19.440027985833765,5.312043637330175,14.12798434850359,49.15824104,0.01171875,0.11291968684230778,0.10316935003575477,1.0114426667031373,-1171.1539687239897
Participant 1,upstairs,11.379621810566977,4.810761735232144,0.17749658931865323,24.115619502720637,1.772608785067929,22.343010717652707,917.15016,0.04296875,0.07577926595668495,0.07328767698855046,2.5180827888730772,-46919.4330186197
Participant 1,upstairs,11.267341576481842,4.561455785374922,0.25361334419911885,26.392445377418138,2.221668497976239,24.1707768794419,433.69562107,0.03515625,0.08702526271144369,0.08221103023014362,2.1577698152340856,-36183.35443284448
Participant 1,upstairs,10.904267142716224,4.325986714734417,0.4015834709002768,26.09582761668999,1.3162040798067753,24.779623536883214,1160.68054,0.03515625,0.08033612699803062,0.08067998395400028,2.0189578894859364,-35891.43430899565
Participant 1,upstairs,11.068702887588255,4.708207035577097,0.24556697657072965,25.62132965011769,1.0763547452861442,24.544974904831548,1061.24579,0.0390625,0.08105101277269872,0.07594670918494596,2.209043159609464,-42634.729443037475
Participant 1,upstairs,11.121364034331506,4.79363097899736,0.41749918892585786,28.316179014831786,0.9966116028323171,27.31956741199947,1299.89987,0.0390625,0.08383814238900109,0.07917036043816847,2.1179425905464755,-43174.77561272379
Participant 1,upstairs,10.948435907313536,4.50212589722959,0.37804890219570014,25.7091589105906,1.5349910819284913,24.174167828662107,1111.67256,0.0390625,0.08188157523582161,0.08295648009346143,2.083500633065118,-37938.013581716186
Participant 1,upstairs,10.985134258897599,4.3592999022985905,0.4610351540129412,27.691754205900356,0.9872605682898512,26.704493637610504,1049.54813,0.0390625,0.08300122644471225,0.08238026340678516,2.0792095283782546,-35936.02647546364
Participant 1,upstairs,10.995824670442332,4.495759085670931,0.5057810183716188,26.05520134253428,1.6382791486190624,24.416922193915216,1019.23103,0.0390625,0.08302726621149721,0.07885582391577702,2.1030926064307205,-40135.365564994856
Participant 1,upstairs,10.909985173037688,4.719766572592785,0.36725216596009597,27.51171077923,0.9313753747340543,26.580335404495948,980.54484196,0.0390625,0.08373332336870902,0.08435179636850461,2.127821593275915,-43907.278783047346
Participant 1,downstairs,12.352079367242192,5.274044478120616,0.5663077849179862,29.957140067102532,1.3183914724011225,28.63874859470141,568.10929576,0.03515625,0.12814455992706078,0.08972854331942712,1.3121967445870417,-48800.98886259935
