Participant,Activity,Mean,Std,Skewness,Max,Min,Max-Min,Max PSD,Max Frequency,Frequency Centroid,Frequency Bandwidth,Frequency Skewness,Spectral Entropy
Participant 1,walking,0.7788370018153131,0.9645466768140909,0.05496688025543283,1.3096385508085793,-0.9043117559879911,1.1994909038896944,0.37176966811098794,-0.486873122725062,-0.36882480071413637,-0.7119508746689629,0.13559634802100654,-0.8659215515540929
Participant 1,walking,0.8477170468684643,0.9158984738839091,-0.019960151051973865,1.0567807781840706,-0.6899656251978548,0.9551391294189857,0.340962652441762,-0.486873122725062,-0.3259173127032679,-0.735021017072339,-0.00990436560357258,-0.7732666995230264
Participant 1,walking,0.6733921062690211,0.8404823463199533,-0.056202957752537495,1.0634318241502265,-0.7474896773443844,0.9782245023300528,0.3378281260652253,-0.486873122725062,-0.46659573391577985,-0.905361406892434,0.14685701724930156,-0.6883897977302731
Participant 1,walking,0.674436887703959,0.800907394814852,-0.03855763738308057,0.833906657887287,-0.6012009598376505,0.7719203085144695,0.3413437674057009,-0.486873122725062,-0.4325509145283149,-0.75794320623333,0.17300151819313636,-0.4937691145609468
Participant 1,walking,0.8243286040253274,0.8564452670021533,-0.09113490375525926,0.7749559957019337,-0.5447138195957987,0.7128610685571156,0.41267721511778066,-0.486873122725062,-0.34664811730975764,-0.5901338605728412,0.09721500394361988,-0.6899047737631967
Participant 1,walking,0.6028309525814103,0.8058895128111793,-0.16074461605395812,0.8773836573718712,-0.694884950301662,0.8321797161803466,0.3676434667173882,-0.486873122725062,-0.36502256524924415,-0.645465139576146,0.09249527138005752,-0.636926060315357
Participant 1,walking,0.7443603977383145,0.836525640055934,-0.011112723081572384,0.9251291206105435,-0.7711666006230405,0.8898152788943392,0.3901241263204512,-0.486873122725062,-0.3873734908384479,-0.684631512925696,0.22206159431713726,-0.6968010844041631
Participant 1,walking,0.5711516125309871,0.6853114737795186,0.01860426257844977,0.8742283622386711,-0.551823930556481,0.7840593678852958,0.16544574450109553,-0.486873122725062,-0.4476481823061845,-0.7574660536339918,0.21333151512895238,-0.3623683271699782
Participant 1,walking,0.5816799871621554,0.7512540982332391,-0.13138557625035407,0.8807983774704388,-0.6199268336395475,0.8104848420367143,0.3939240563517274,-0.486873122725062,-0.4116392099087531,-0.6955753363317205,0.19621244826340112,-0.5140648602648451
Participant 1,standing,-0.5098050379096434,-1.3175288237574736,0.10464847652768233,-1.3604027674130226,1.5627674258825521,-1.4461298058097116,-0.8390326149617573,0.8239391307654894,0.9168039639588177,1.1700758753252785,-0.8277726313026643,0.9035058130403549
Participant 1,standing,-0.5145184140612674,-1.2927127841759867,4.04762733884182,-1.1626197013701751,1.373588705525051,-1.2480913165738938,-0.8386467976337909,1.5178985590840164,0.14820742099934006,-1.0953536391816665,0.78466872944668,0.9039457008899876
Participant 1,standing,-0.5144628648563755,-1.3054401706159915,3.162978924970378,-1.241118756759746,1.473357182176565,-1.334616718708389,-0.8387360802504205,-0.486873122725062,-0.4722856359426277,-0.26343298126308123,0.14234617170401564,0.9038511334860668
Participant 1,standing,-0.5177847079433453,-1.337634623837578,-1.2192709901995422,-1.4028016179997989,1.6371837680077193,-1.499454852114943,-0.8390439604123697,1.2865787496445074,1.8222521655356112,1.7574184273563895,-1.5659161816850191,0.9034604284535958
Participant 1,standing,-0.47819150650022985,-1.2407836177875256,0.19095025819220685,-1.1749155543900889,1.2909718771443957,-1.2301029496404343,-0.8368606489654324,-0.2555533132855529,-0.8851919606172199,-1.0308005134107676,1.281128775040441,0.9039724631914025
Participant 1,standing,-0.4892165114952814,-1.273434299689796,3.876323553152953,-1.1146492640341232,1.434546871241643,-1.2343605902469628,-0.8385996428636134,-0.718192932164571,-0.4602855505473942,-0.8681352254532695,0.6684930943076081,0.904130961823089
Participant 1,standing,-0.5093926854716228,-1.315109756253601,6.4632756534489975,-1.2518216145328696,1.5670100430183278,-1.3721140877866058,-0.839006169712357,0.5926193213259804,0.3153595341659793,0.11935496481828779,-0.01662031278685887,0.903559198818575
Participant 1,standing,-0.5139489422763065,-1.3391860473739745,-0.14075770201780274,-1.4023316618434172,1.6706204137036527,-1.5098634822044088,-0.8390428906924925,-0.409766519578559,1.9488571681822213,1.7666252552816486,-1.5630604923516105,0.9034660629759598
Participant 1,standing,-0.5087670821643083,-1.3214612433902182,11.221108081316522,-1.217385967382545,1.672135192497609,-1.3819591754572593,-0.8390428948544161,3.7539900503326042,2.2630814930725247,1.6780782460165045,-1.6418764738688254,0.90346965547327
Participant 1,jogging,2.6200350567754556,2.1825437935352645,-0.3898108608251188,0.9793938878722437,-0.9591994315525668,0.987854445903445,4.096082612332571,-0.17844671013904992,-0.43963901004033223,-0.1688075458052555,0.6236405409678272,-4.189816017421591
Participant 1,jogging,2.134757672035791,1.985453825343969,-0.33231018961974074,1.208844910211003,-1.126935768370223,1.200992953547081,3.781561298213468,-0.17844671013904992,-0.49787376846178066,-0.3292260843795214,0.6491247022307542,-3.258581687315496
Participant 1,jogging,2.7490663595241647,2.0003373663101947,-0.4026882444751566,1.0194116160264552,-1.0248525127155512,1.0367130440076895,3.299146380156002,-0.10134010699254688,-0.406924388800855,-0.2961484011759621,0.6224858083215662,-3.478145922643819
Participant 1,jogging,2.2296407284932434,1.837877146451672,-0.35819430878921604,0.9971636960100515,-0.9233295085948232,0.9886742904978958,2.7943609586478413,-0.17844671013904992,-0.4695662747193775,-0.3689223479583234,0.6111225656177361,-2.847006196682809
