Participant,Activity,Mean,Std,Skewness,Max,Min,Max-Min,Max PSD,Max Frequency,Frequency Centroid,Frequency Bandwidth,Frequency Skewness,Spectral Entropy
Participant 1,walking,10.470033934877865,1.8455492996272216,0.31681008034038693,15.573093448637621,6.716883162598558,8.856210286039063,255.282297,0.03515625,0.0492494675814868,0.046740257517800865,3.3431609853905058,-5671.815479177819
Participant 1,walking,10.37986153023855,1.891438918678345,0.38953105260809906,15.450840212752185,6.568143340823188,8.882696871928996,279.908296,0.0390625,0.04910942628623658,0.0460590394098265,3.564277512818074,-6165.5703476693525
Participant 1,walking,10.515334689531953,1.9196026782032662,0.31584572631860375,15.881467751124266,6.89284593862361,8.988621812500655,292.41136,0.03515625,0.046973040041830706,0.04449512741830194,4.043847537966954,-6481.6149468136455
Participant 1,walking,10.446957736483599,1.9491577350157485,0.4111160785770909,16.31936547326519,6.879366578399496,9.439998894865694,262.089382,0.03515625,0.04869771578021287,0.046697300727639036,3.3260020747454018,-6016.784039764128
Participant 1,walking,10.420827365805946,1.8279237055014554,0.34688333725563314,15.353378602118818,7.154961734880208,8.19841686723861,248.515397,0.03515625,0.051235524269439045,0.04885676495119787,3.4218073788293317,-5470.057543614765
Participant 1,walking,10.382984082328756,1.8138096359123883,0.5473499631715781,16.280772979499467,7.23530271670785,9.045470262791618,278.635126,0.03515625,0.0546128006607273,0.051547684861576105,3.091378677966415,-5354.675360871702
Participant 1,walking,10.496628503282205,1.8466718968197742,0.548107941698368,16.382555217364597,6.821546672859462,9.561008544505135,221.433797,0.03515625,0.05472305556730939,0.05323336611972817,2.7883064376726585,-5164.984539601287
Participant 1,walking,10.581575510484672,1.8984188417065007,0.44687897943985283,15.648594802729093,7.082845141607996,8.565749661121096,278.788822,0.03515625,0.05090516560972487,0.050253539216130114,3.217508836573493,-5953.236492581509
Participant 1,walking,10.333085195934844,1.8118657774190396,0.42506832377192244,15.961180592299556,6.879057619325484,9.082122972974073,341.279601,0.03515625,0.05090696739195171,0.0478790934888187,3.401910506461529,-5652.596237085979
Participant 1,standing,9.814231228629959,0.10609232302806793,0.3522709786716199,10.260765151293542,9.436622423303797,0.8241427279897451,0.472800586,0.01953125,0.057855144949289616,0.07937505618704668,3.0336051692437414,10.24062598896553
