Participant,Activity,Mean,Std,Skewness,Max,Min,Max-Min,Max PSD,Max Frequency,Frequency Centroid,Frequency Bandwidth,Frequency Skewness,Spectral Entropy
Participant 1,walking,-0.0266156878995428,0.0522852910878484,-0.1772972338485445,-0.1288940462172019,0.201086101090713,-0.1551582545654381,-0.251318776163533,-0.519529902127265,-0.668162345496049,-0.7217406474242929,0.2564206944972378,0.2909872421230927
Participant 1,walking,-0.0459216915511454,0.1130641870787986,-0.2370893593166029,-0.1964256987480377,0.170963551923589,-0.196147648969692,-0.171076986216663,-0.519529902127265,-0.6855092836089616,-0.7232809654014511,0.2478776945548819,0.2589342505958738
Participant 1,walking,-0.3140776487075606,0.1346611304371885,-0.4165534283323464,-0.2872282883380695,-0.0906590890180731,-0.1854813692614707,-0.052889323616951,-0.519529902127265,-0.7291184231921342,-0.7866534988806921,0.5773922741511532,0.2096828900382445
Participant 1,walking,-0.2950812914512667,0.0053961618963734,-0.263710379590824,-0.3479707090828349,0.1875669654530372,-0.3131787240873608,-0.1809859008070986,-0.519529902127265,-0.7069076089444501,-0.7612736788021525,0.3746807332124693,0.3205141257529448
Participant 1,walking,-0.2824011646433972,0.1200574632453677,-0.4815502451652627,-0.3899406147606279,0.0080218871198099,-0.2908098664678495,-0.0769366855880651,-0.519529902127265,-0.7470283488436308,-0.8058413443269232,0.6679102133037024,0.2132802355558719
Participant 1,walking,-0.2548533709488065,0.0582936378795084,-0.4497342570465566,-0.4076427410248239,-0.3461109733754585,-0.1985535185575855,-0.1048197112980354,-0.519529902127265,-0.7436605601496794,-0.8278296031366941,0.5579361181203527,0.2658601145478725
Participant 1,walking,-0.1927760822397337,0.0864723692817328,-0.3423052779957374,-0.3267622382347606,0.1991454174464257,-0.3009361056560949,-0.1312411007904697,-0.519529902127265,-0.7237236986086548,-0.7701311072057803,0.3473836897901376,0.2680250136350202
Participant 1,walking,-0.4867859156282866,0.0303548540343186,-0.5702352077585825,-0.4790695374572434,-0.080158906733486,-0.3305023271726087,-0.1309811759743688,-0.519529902127265,-0.7393888491538336,-0.792700169570473,0.4878299373930674,0.2982017105831138
Participant 1,walking,-0.3609385499847637,0.0422292620901556,-0.4999243367519902,-0.4020112186567074,0.1926098133730843,-0.3546505066853034,-0.0632816123666068,-0.519529902127265,-0.7541544339273654,-0.7870229202143173,0.6458342020639463,0.2722605249078376
Participant 1,stand or sit,-0.7167746128743466,-1.1161590877402423,-0.2176179250821459,-1.2316422034615302,1.1581204352767906,-1.2555221312296736,-0.5679582647147501,-0.2425561511140591,0.450485701631989,1.2414646484143828,-0.8484861509433235,0.5972906299739333
