Participant,Activity,Mean,Std,Skewness,Max,Min,Max-Min,Max PSD,Max Frequency,Frequency Centroid,Frequency Bandwidth,Frequency Skewness,Spectral Entropy
Participant 8,walking,11.076924405820707,4.585851026945458,1.3736716237672026,30.660112752565016,3.2805737965179205,27.379538956047096,746.870259,0.03515625,0.11380936044592965,0.07784832542983953,1.2287803871417322,-38667.815480775695
Participant 8,walking,11.173386944498414,4.6066627614067235,1.424289691765211,31.283973053306383,2.9674777812310573,28.316495272075326,821.904667,0.0390625,0.11640110366973648,0.08252068060578649,1.1970718963280504,-42675.194879900344
Participant 8,walking,11.129790573497793,4.711026484711333,1.521759065327602,31.41961473347501,2.735587355231048,28.684027378243965,787.995117,0.03515625,0.11531474372483766,0.07933273479494218,1.1708200922611336,-42480.93735655887
Participant 8,walking,11.04949744746801,4.416841074333184,1.4043858333278834,30.375030699572964,3.2080603039219824,27.16697039565098,753.038233,0.03515625,0.11532567630198273,0.08175882665769126,1.1729112442268406,-37613.44444838169
Participant 8,walking,11.046819247769424,4.649039386352763,1.357623432044189,31.199614116203424,3.0379460663579927,28.16166804984543,756.074252,0.03515625,0.11756781674950623,0.07860611147702562,1.0540841497131128,-41047.63106573199
Participant 8,walking,11.079524182395806,4.5970948395469104,1.516531094695784,30.867198820106758,2.3478641184063442,28.519334701700412,826.7451388,0.03515625,0.11644112584066674,0.07778592706441013,0.9756698097178413,-40843.714518356384
Participant 8,walking,11.070877278500047,4.625607338395217,1.5005607866037596,31.462007946092694,3.2649196558567866,28.197088290235907,831.132655,0.03515625,0.11792804697364494,0.08013215004182901,1.0099844309443355,-42735.12495971188
Participant 8,walking,11.057400901638367,4.631763541879395,1.3727414499999844,30.412367139043944,3.2264899290870255,27.185877209956917,870.344041,0.03515625,0.11495581241751536,0.07972705535404719,1.2535658264925869,-40266.13988330174
Participant 8,walking,10.995872788067416,4.524932629797061,1.5290017901809945,30.920794087474533,2.8845494973738965,28.036244590100637,825.267402,0.03515625,0.11804009457131207,0.07750010436838699,0.9713154530881024,-38657.32589060955
Participant 8,standing,9.838626753470693,0.06674247292613185,0.7881114405314491,10.381545207723175,9.54977006070827,0.8317751470149055,0.03299683,0.0234375,0.14559092741961907,0.12035089104936739,1.13090640118587,6.6066536504310704
Participant 8,standing,9.83009316854335,0.04646559564769025,-0.321421852848719,10.02059063118143,9.607527971856236,0.4130626593251936,0.01966017,0.04296875,0.167487744022927,0.13030610517649482,0.9881260505334253,4.3520419706717535
Participant 8,standing,9.835307882210344,0.04897640137684342,0.6555847969876398,10.158582994596246,9.651282442395933,0.5073005522003129,0.03062427,0.06640625,0.14402069548943083,0.12743495338488647,1.153148836874744,4.9654368736280245
Participant 8,standing,9.8410129226027,0.12298089825466924,4.797788987442485,11.628089847004107,9.284139256564606,2.3439505904395013,0.20860646,0.046875,0.09886875431746775,0.08493153819658125,1.6915661742649268,15.879170146605924
Participant 8,standing,9.85339295665951,0.05117475908023237,-0.46596663621876866,10.043103355601792,9.525727943648192,0.5173754119535996,0.01719793,0.1484375,0.18435149120386266,0.13256136376597943,0.6832802605932363,4.072222653500346
Participant 8,standing,9.867999801686043,0.1419580723889854,0.13147814924214513,11.067297615045872,8.953510197682249,2.113787417363623,0.20856701,0.03125,0.08581803635936526,0.09402156761411919,2.315411419290589,9.628475676607234
