Participant,Activity,Mean,Std,Skewness,Max,Min,Max-Min,Max PSD,Max Frequency,Frequency Centroid,Frequency Bandwidth,Frequency Skewness,Spectral Entropy
Participant 1,walking,11.445504297166842,5.143807683448714,0.4224002675739343,28.436953177160174,1.571817328126904,26.86513584903327,1034.13611,0.07421875,0.1038213477294137,0.0753367918383833,1.669759491196572,-51611.81809334834
Participant 1,walking,11.41299085833736,4.937940890418652,0.2718176503221847,27.15800861624431,1.454408642060408,25.703599974183906,997.986751,0.03515625,0.105302258066064,0.076353070450402,1.4305006687754014,-49081.834692335615
Participant 1,walking,11.360059262527155,4.9913594998010975,0.3808886512218621,27.535627158283503,1.4215930241320829,26.11403413415142,939.756819,0.03515625,0.1046892194155424,0.0737733529871041,1.366256743628137,-50341.35997970959
Participant 1,walking,11.297874306540225,4.779394008215465,0.3466410559628099,26.451865005137165,1.1962416214962597,25.255623383640906,965.219806,0.03515625,0.1035818067531029,0.0781019914090976,1.52433493735664,-41490.47326586503
Participant 1,walking,11.41606148308376,5.078960453049333,0.3458609255917932,26.52624319424068,1.4649798068850644,25.061263387355616,1052.60779,0.03515625,0.1068740747868489,0.0772059102848481,1.3766998457448762,-52897.38952898463
Participant 1,walking,11.36480446727989,4.878705343638094,0.3279341053901808,27.081005446622544,1.4944355456492595,25.586569900973284,978.166446,0.03515625,0.1054046686434048,0.0775289722638328,1.5669138458562388,-47534.9956739706
Participant 1,walking,11.42319760167249,4.859325822696949,0.2186747970052473,25.897839774776585,1.5292231680497126,24.368616606726874,1056.96466,0.03515625,0.1025448119140233,0.0759685372222303,1.516283049177832,-48714.46516607692
Participant 1,walking,11.27926144064639,4.627692458224688,0.2538732310532099,26.513617425768217,1.4842316474742074,25.02938577829401,902.158296,0.03515625,0.0984319474600328,0.076103064630439,1.7286152857541577,-40932.69962288325
Participant 1,walking,11.30632049594647,4.755758712938036,0.2611105000733374,26.49995976298832,1.6781068027285986,24.82185296025972,1029.86649,0.03515625,0.1037153424811497,0.0769146951394172,1.48493387793171,-43891.859721246336
Participant 1,standing,9.886110051713016,0.0780515455476184,1.0806069582137008,10.550643463789308,9.354659536701485,1.1959839270878234,0.03023543,0.08203125,0.1750168784899066,0.1265032171060031,0.8960579178974934,4.301644674183432
Participant 1,standing,9.883061287575284,0.0733954850580285,4.5244221740111765,10.871098495552324,9.272427100975234,1.5986713945770887,0.09688854,0.15234375,0.1369059938440572,0.085196824719422,1.9410801179826875,9.67369050543397
Participant 1,standing,9.873269624275052,0.2512016323382909,3.895435658753271,12.777724788083365,8.305282080098182,4.472442707985181,2.00559365,0.03515625,0.0713915338979249,0.0586930814905464,2.352669834046694,12.476881898517416
Participant 1,standing,9.865178984279622,0.0470518812291959,4.108952549798586,10.493090446574833,9.647469767249856,0.845620679324977,0.00543622,0.1328125,0.2322182997462412,0.1415894072151102,0.2190824459796139,2.5262264730131907
